label,series,platform,game,track,reason_keyword,file
finite_song_or_cue,Animal Crossing,Nintendo GameCube,Animal Crossing,KK Jazz (Aircheck),"aircheck, k.?k.?",game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_KK Jazz (Aircheck).mid
finite_song_or_cue,Animal Crossing,Nintendo GameCube,Animal Crossing,KK Love Song,k.?k.?,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_KK Love Song.mid
finite_song_or_cue,Animal Crossing,Nintendo GameCube,Animal Crossing,KK Lullaby (Aircheck),"aircheck, k.?k.?, lullaby",game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_KK Lullaby (Aircheck).mid
finite_song_or_cue,Animal Crossing,Nintendo GameCube,Animal Crossing,KK Ragtime,k.?k.?,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_KK Ragtime.mid
finite_song_or_cue,Animal Crossing,Nintendo GameCube,Animal Crossing,KK Song (Aircheck),"aircheck, k.?k.?",game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_KK Song (Aircheck).mid
finite_song_or_cue,Animal Crossing,Nintendo GameCube,Animal Crossing,KK Swing (Aircheck),"aircheck, k.?k.?",game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_KK Swing (Aircheck).mid
finite_song_or_cue,Animal Crossing,Nintendo GameCube,Animal Crossing,KK Western (Aircheck),"aircheck, k.?k.?",game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_KK Western (Aircheck).mid
ambiguous_other,Animal Crossing,Nintendo GameCube,Animal Crossing,Load Game,,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Load Game.mid
finite_song_or_cue,Animal Crossing,Nintendo GameCube,Animal Crossing,Lucky KK (Aircheck),"aircheck, k.?k.?",game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Lucky KK (Aircheck).mid
ambiguous_other,Animal Crossing,Nintendo GameCube,Animal Crossing,Nook n Go,,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Nook n Go.mid
ambiguous_other,Animal Crossing,Nintendo GameCube,Animal Crossing,Nookingtons,,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Nookingtons.mid
ambiguous_other,Animal Crossing,Nintendo GameCube,Animal Crossing,Nooks Cranny,,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Nooks Cranny.mid
ambiguous_other,Animal Crossing,Nintendo GameCube,Animal Crossing,Nookway,,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Nookway.mid
finite_song_or_cue,Animal Crossing,Nintendo GameCube,Animal Crossing,Only Me (Aircheck),aircheck,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Only Me (Aircheck).mid
ambiguous_other,Animal Crossing,Nintendo GameCube,Animal Crossing,Only Me,,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Only Me.mid
ambiguous_likely_loop,Animal Crossing,Nintendo GameCube,Animal Crossing,Rainy Day,day,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Rainy Day.mid
ambiguous_other,Animal Crossing,Nintendo GameCube,Animal Crossing,Resetti Themes,,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Resetti Themes.mid
finite_song_or_cue,Animal Crossing,Nintendo GameCube,Animal Crossing,Save Game,save game,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Save Game.mid
finite_song_or_cue,Animal Crossing,Nintendo GameCube,Animal Crossing,Senor KK,k.?k.?,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Senor KK.mid
finite_song_or_cue,Animal Crossing,Nintendo GameCube,Animal Crossing,The K Funk (Aircheck),aircheck,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_The K Funk (Aircheck).mid
ambiguous_other,Animal Crossing,Nintendo GameCube,Animal Crossing,Title Screen,,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Title Screen.mid
ambiguous_other,Animal Crossing,Nintendo GameCube,Animal Crossing,Working for Nook,,game_midi/Animal Crossing_Nintendo GameCube_Animal Crossing_Working for Nook.mid
ambiguous_likely_loop,Animal Crossing,Nintendo Switch,Animal Crossing New Horizons,1200 AM,"d{1,2}:?00s*(am|pm)",game_midi/Animal Crossing_Nintendo Switch_Animal Crossing New Horizons_1200 AM.mid
ambiguous_likely_loop,Animal Crossing,Nintendo Switch,Animal Crossing New Horizons,200 AM,"d{1,2}:?00s*(am|pm)",game_midi/Animal Crossing_Nintendo Switch_Animal Crossing New Horizons_200 AM.mid
ambiguous_likely_loop,Animal Crossing,Nintendo Switch,Animal Crossing New Horizons,900 PM,"d{1,2}:?00s*(am|pm)",game_midi/Animal Crossing_Nintendo Switch_Animal Crossing New Horizons_900 PM.mid
ambiguous_other,Animal Crossing,Nintendo Switch,Animal Crossing New Horizons,Outing (Waiting),,game_midi/Animal Crossing_Nintendo Switch_Animal Crossing New Horizons_Outing (Waiting).mid
finite_song_or_cue,Animal Crossing,Nintendo Switch,Animal Crossing New Horizons,Welcome Horizons (Opening Theme),opening,game_midi/Animal Crossing_Nintendo Switch_Animal Crossing New Horizons_Welcome Horizons (Opening Theme).mid
looping_gameplay_bgm,Animal Crossing,Wii,Animal Crossing City Folk,City Square,city,game_midi/Animal Crossing_Wii_Animal Crossing City Folk_City Square.mid
finite_song_or_cue,Animal Crossing,Wii,Animal Crossing City Folk,KK Sonata (Aircheck),"aircheck, k.?k.?",game_midi/Animal Crossing_Wii_Animal Crossing City Folk_KK Sonata (Aircheck).mid
finite_song_or_cue,Animal Crossing,Wii,Animal Crossing City Folk,Stale Cupcakes (Aircheck),aircheck,game_midi/Animal Crossing_Wii_Animal Crossing City Folk_Stale Cupcakes (Aircheck).mid
looping_gameplay_bgm,Banjo-Kazooie,Game Boy Advance,Banjo-Kazooie Gruntys Revenge,Breegull Beach,each,game_midi/Banjo-Kazooie_Game Boy Advance_Banjo-Kazooie Gruntys Revenge_Breegull Beach.mid
ambiguous_other,Banjo-Kazooie,Game Boy Advance,Banjo-Kazooie Gruntys Revenge,Spillers Harbor,,game_midi/Banjo-Kazooie_Game Boy Advance_Banjo-Kazooie Gruntys Revenge_Spillers Harbor.mid
looping_gameplay_bgm,Banjo-Kazooie,Game Boy Advance,Banjo-Pilot,Lava Track,track,game_midi/Banjo-Kazooie_Game Boy Advance_Banjo-Pilot_Lava Track.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Kazooie,Boggys Igloo Happy_0,,game_midi/Banjo-Kazooie_N64_Banjo-Kazooie_Boggys Igloo Happy_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Kazooie,Boggys Igloo Sad_0,,game_midi/Banjo-Kazooie_N64_Banjo-Kazooie_Boggys Igloo Sad_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Kazooie,Bubblegloop Swamp_0,,game_midi/Banjo-Kazooie_N64_Banjo-Kazooie_Bubblegloop Swamp_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Kazooie,Click Clock Wood_0,,game_midi/Banjo-Kazooie_N64_Banjo-Kazooie_Click Clock Wood_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Kazooie,Ending_0,,game_midi/Banjo-Kazooie_N64_Banjo-Kazooie_Ending_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Kazooie,Freezeezy Peak_0,,game_midi/Banjo-Kazooie_N64_Banjo-Kazooie_Freezeezy Peak_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Kazooie,Gobis Valley_0,,game_midi/Banjo-Kazooie_N64_Banjo-Kazooie_Gobis Valley_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Kazooie,Mad Monster Mansion_0,,game_midi/Banjo-Kazooie_N64_Banjo-Kazooie_Mad Monster Mansion_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Kazooie,Motzhand_0,,game_midi/Banjo-Kazooie_N64_Banjo-Kazooie_Motzhand_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Kazooie,Mumbos Mountain_0,,game_midi/Banjo-Kazooie_N64_Banjo-Kazooie_Mumbos Mountain_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Kazooie,Rusty Bucket Bay Aquatic_0,,game_midi/Banjo-Kazooie_N64_Banjo-Kazooie_Rusty Bucket Bay Aquatic_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Tooie,Cauldron Keep_0,,game_midi/Banjo-Kazooie_N64_Banjo-Tooie_Cauldron Keep_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Tooie,Chilly Willy Chilli Billi_0,,game_midi/Banjo-Kazooie_N64_Banjo-Tooie_Chilly Willy Chilli Billi_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Tooie,End Credits_0,,game_midi/Banjo-Kazooie_N64_Banjo-Tooie_End Credits_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Tooie,Here Comes Trouble_0,,game_midi/Banjo-Kazooie_N64_Banjo-Tooie_Here Comes Trouble_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Tooie,Isle O Hags Cauldron Keep_0,,game_midi/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags Cauldron Keep_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Tooie,Isle O Hags_0,,game_midi/Banjo-Kazooie_N64_Banjo-Tooie_Isle O Hags_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Tooie,Spiral Mountain_0,,game_midi/Banjo-Kazooie_N64_Banjo-Tooie_Spiral Mountain_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Tooie,Terry_0,,game_midi/Banjo-Kazooie_N64_Banjo-Tooie_Terry_0.mid
ambiguous_other,Banjo-Kazooie,N64,Banjo-Tooie,Witchy World_0,,game_midi/Banjo-Kazooie_N64_Banjo-Tooie_Witchy World_0.mid
ambiguous_other,Banjo-Kazooie,Xbox 360,Banjo-Kazooie Nuts & Bolts,Banjoland (Challenge),,game_midi/Banjo-Kazooie_Xbox 360_Banjo-Kazooie Nuts & Bolts_Banjoland (Challenge).mid
ambiguous_other,Banjo-Kazooie,Xbox 360,Banjo-Kazooie Nuts & Bolts,Logbox Lunacy,,game_midi/Banjo-Kazooie_Xbox 360_Banjo-Kazooie Nuts & Bolts_Logbox Lunacy.mid
looping_gameplay_bgm,Banjo-Kazooie,Xbox 360,Banjo-Kazooie Nuts & Bolts,Showdown Town,town,game_midi/Banjo-Kazooie_Xbox 360_Banjo-Kazooie Nuts & Bolts_Showdown Town.mid
ambiguous_other,Battle of Olympus,NES,Battle of Olympus,3 Magic Hearts_0,,game_midi/Battle of Olympus_NES_Battle of Olympus_3 Magic Hearts_0.mid
ambiguous_other,Battle of Olympus,NES,Battle of Olympus,A Brave Warrior_0,,game_midi/Battle of Olympus_NES_Battle of Olympus_A Brave Warrior_0.mid
ambiguous_other,Battle of Olympus,NES,Battle of Olympus,A Prayer to Zeus_0,,game_midi/Battle of Olympus_NES_Battle of Olympus_A Prayer to Zeus_0.mid
ambiguous_other,Battle of Olympus,NES,Battle of Olympus,Athene Sonata_0,,game_midi/Battle of Olympus_NES_Battle of Olympus_Athene Sonata_0.mid
ambiguous_other,Battle of Olympus,NES,Battle of Olympus,Olympus No Tatakai_0,,game_midi/Battle of Olympus_NES_Battle of Olympus_Olympus No Tatakai_0.mid
ambiguous_other,Battle of Olympus,NES,Battle of Olympus,Olympus No Tatakai_1,,game_midi/Battle of Olympus_NES_Battle of Olympus_Olympus No Tatakai_1.mid
ambiguous_other,Battle of Olympus,NES,Battle of Olympus,Orpheus Journey Arranged_0,,game_midi/Battle of Olympus_NES_Battle of Olympus_Orpheus Journey Arranged_0.mid
ambiguous_other,Battle of Olympus,NES,Battle of Olympus,The Story of a Lost Love_0,,game_midi/Battle of Olympus_NES_Battle of Olympus_The Story of a Lost Love_0.mid
looping_gameplay_bgm,Bomberman,Game Boy Advance,Bomberman Tournament,Arctic Valley,valley,game_midi/Bomberman_Game Boy Advance_Bomberman Tournament_Arctic Valley.mid
looping_gameplay_bgm,Bomberman,Game Boy Advance,Bomberman Tournament,Bomber Base,ase,game_midi/Bomberman_Game Boy Advance_Bomberman Tournament_Bomber Base.mid
looping_gameplay_bgm,Bomberman,Game Boy Advance,Bomberman Tournament,Overworld,overworld,game_midi/Bomberman_Game Boy Advance_Bomberman Tournament_Overworld.mid
looping_gameplay_bgm,Bomberman,Game Boy Advance,Bomberman Tournament,Town,town,game_midi/Bomberman_Game Boy Advance_Bomberman Tournament_Town.mid
ambiguous_other,Bomberman,Super Nintendo Entertainment System,Super Bomberman 3,Winterland,,game_midi/Bomberman_Super Nintendo Entertainment System_Super Bomberman 3_Winterland.mid
looping_gameplay_bgm,Bomberman,Super Nintendo Entertainment System,Super Bomberman,Level 5,level,game_midi/Bomberman_Super Nintendo Entertainment System_Super Bomberman_Level 5.mid
ambiguous_other,Castlevania,Arcade,Haunted Castle,Basement Melodies,,game_midi/Castlevania_Arcade_Haunted Castle_Basement Melodies.mid
ambiguous_likely_loop,Castlevania,Arcade,Haunted Castle,Cant Wait Until Night,night,game_midi/Castlevania_Arcade_Haunted Castle_Cant Wait Until Night.mid
ambiguous_other,Castlevania,Arcade,Haunted Castle,Cross Your Heart,,game_midi/Castlevania_Arcade_Haunted Castle_Cross Your Heart.mid
ambiguous_other,Castlevania,Arcade,Haunted Castle,Devils Resurrection,,game_midi/Castlevania_Arcade_Haunted Castle_Devils Resurrection.mid
ambiguous_other,Castlevania,Arcade,Haunted Castle,Miscellaneous Short Themes,,game_midi/Castlevania_Arcade_Haunted Castle_Miscellaneous Short Themes.mid
ambiguous_other,Castlevania,Game Boy Advance,Castlevania Aria of Sorrow,Chapel,,game_midi/Castlevania_Game Boy Advance_Castlevania Aria of Sorrow_Chapel.mid
ambiguous_other,Castlevania,Game Boy Advance,Castlevania Aria of Sorrow,Clocktower,,game_midi/Castlevania_Game Boy Advance_Castlevania Aria of Sorrow_Clocktower.mid
ambiguous_other,Castlevania,Game Boy Advance,Castlevania Aria of Sorrow,Inner Quarters,,game_midi/Castlevania_Game Boy Advance_Castlevania Aria of Sorrow_Inner Quarters.mid
ambiguous_other,Castlevania,Game Boy Advance,Castlevania Aria of Sorrow,Study,,game_midi/Castlevania_Game Boy Advance_Castlevania Aria of Sorrow_Study.mid
ambiguous_other,Castlevania,Game Boy Advance,Castlevania Circle of the Moon,Aquarius,,game_midi/Castlevania_Game Boy Advance_Castlevania Circle of the Moon_Aquarius.mid
ambiguous_other,Castlevania,Game Boy Advance,Castlevania Circle of the Moon,Awake,,game_midi/Castlevania_Game Boy Advance_Castlevania Circle of the Moon_Awake.mid
ambiguous_other,Castlevania,Game Boy Advance,Castlevania Circle of the Moon,Fate To Despair,,game_midi/Castlevania_Game Boy Advance_Castlevania Circle of the Moon_Fate To Despair.mid
looping_gameplay_bgm,Castlevania,Game Boy Advance,Castlevania Harmony of Dissonance,Clock Tower Casualty,tower,game_midi/Castlevania_Game Boy Advance_Castlevania Harmony of Dissonance_Clock Tower Casualty.mid
ambiguous_likely_loop,Castlevania,Game Boy Advance,Castlevania Harmony of Dissonance,Dark Covenant (Theme of Death),theme,game_midi/Castlevania_Game Boy Advance_Castlevania Harmony of Dissonance_Dark Covenant (Theme of Death).mid
ambiguous_likely_loop,Castlevania,Game Boy Advance,Castlevania Harmony of Dissonance,Incarnation of Darkness (Theme of Dracula),theme,game_midi/Castlevania_Game Boy Advance_Castlevania Harmony of Dissonance_Incarnation of Darkness (Theme of Dracula).mid
finite_song_or_cue,Castlevania,Game Boy Advance,Castlevania Harmony of Dissonance,Prologue (Theme of Maxim Kischine),prologue,game_midi/Castlevania_Game Boy Advance_Castlevania Harmony of Dissonance_Prologue (Theme of Maxim Kischine).mid
ambiguous_likely_loop,Castlevania,Game Boy Advance,Castlevania Harmony of Dissonance,Successor of Fate (Theme of Juste Belmont),theme,game_midi/Castlevania_Game Boy Advance_Castlevania Harmony of Dissonance_Successor of Fate (Theme of Juste Belmont).mid
ambiguous_other,Castlevania,Game Boy Advance,Castlevania Harmony of Dissonance,Title Screen,,game_midi/Castlevania_Game Boy Advance_Castlevania Harmony of Dissonance_Title Screen.mid
looping_gameplay_bgm,Castlevania,Game Boy,Castlevania II Belmonts Revenge,Praying Hands (Cloud Castle),castle,game_midi/Castlevania_Game Boy_Castlevania II Belmonts Revenge_Praying Hands (Cloud Castle).mid
looping_gameplay_bgm,Castlevania,Game Boy,Castlevania II Belmonts Revenge,Psycho Warrior (Rock Castle),castle,game_midi/Castlevania_Game Boy_Castlevania II Belmonts Revenge_Psycho Warrior (Rock Castle).mid
looping_gameplay_bgm,Castlevania,Game Boy,Castlevania II Belmonts Revenge,Ripe Seeds (Plant Castle),castle,game_midi/Castlevania_Game Boy_Castlevania II Belmonts Revenge_Ripe Seeds (Plant Castle).mid
finite_song_or_cue,Castlevania,Game Boy,Castlevania Legends,Prologue,prologue,game_midi/Castlevania_Game Boy_Castlevania Legends_Prologue.mid
looping_gameplay_bgm,Castlevania,Game Boy,Castlevania The Adventure,Battle of the Holy,attle!?,game_midi/Castlevania_Game Boy_Castlevania The Adventure_Battle of the Holy.mid
ambiguous_other,Castlevania,Game Boy,Castlevania The Adventure,Darkness,,game_midi/Castlevania_Game Boy_Castlevania The Adventure_Darkness.mid
ambiguous_other,Castlevania,Game Boy,Castlevania The Adventure,Death Fair,,game_midi/Castlevania_Game Boy_Castlevania The Adventure_Death Fair.mid
ambiguous_other,Castlevania,Game Boy,Castlevania The Adventure,Evil Devil,,game_midi/Castlevania_Game Boy_Castlevania The Adventure_Evil Devil.mid
ambiguous_other,Castlevania,Game Boy,Castlevania The Adventure,Gate to Hell,,game_midi/Castlevania_Game Boy_Castlevania The Adventure_Gate to Hell.mid
ambiguous_other,Castlevania,Game Boy,Castlevania The Adventure,Kill! Kill! Kill!,,game_midi/Castlevania_Game Boy_Castlevania The Adventure_Kill! Kill! Kill!.mid
ambiguous_other,Castlevania,Game Boy,Castlevania The Adventure,Miscellaneous Short Themes,,game_midi/Castlevania_Game Boy_Castlevania The Adventure_Miscellaneous Short Themes.mid
ambiguous_other,Castlevania,Game Boy,Castlevania The Adventure,Revenge,,game_midi/Castlevania_Game Boy_Castlevania The Adventure_Revenge.mid
finite_song_or_cue,Castlevania,Game Boy,Castlevania The Adventure,Theme from The Legend of Dracula & Reprise,"reprise, theme from",game_midi/Castlevania_Game Boy_Castlevania The Adventure_Theme from The Legend of Dracula & Reprise.mid
ambiguous_other,Castlevania,Nintendo DS,Castlevania Dawn of Sorrow,Cursed Clocktower,,game_midi/Castlevania_Nintendo DS_Castlevania Dawn of Sorrow_Cursed Clocktower.mid
looping_gameplay_bgm,Castlevania,Nintendo DS,Castlevania Dawn of Sorrow,Demon Castle Pinnacle,castle,game_midi/Castlevania_Nintendo DS_Castlevania Dawn of Sorrow_Demon Castle Pinnacle.mid
ambiguous_other,Castlevania,Nintendo DS,Castlevania Dawn of Sorrow,Pitch Black Intrusion,,game_midi/Castlevania_Nintendo DS_Castlevania Dawn of Sorrow_Pitch Black Intrusion.mid
ambiguous_other,Castlevania,Nintendo DS,Castlevania Dawn of Sorrow,Platinum Moonlight,,game_midi/Castlevania_Nintendo DS_Castlevania Dawn of Sorrow_Platinum Moonlight.mid
ambiguous_other,Castlevania,Nintendo DS,Castlevania Order of Ecclesia,Cantus Motetten -1-,,game_midi/Castlevania_Nintendo DS_Castlevania Order of Ecclesia_Cantus Motetten -1-.mid
ambiguous_other,Castlevania,Nintendo DS,Castlevania Portrait of Ruin,Bad Situation,,game_midi/Castlevania_Nintendo DS_Castlevania Portrait of Ruin_Bad Situation.mid
ambiguous_other,Castlevania,Nintendo DS,Castlevania Portrait of Ruin,Crucifix Held Close,,game_midi/Castlevania_Nintendo DS_Castlevania Portrait of Ruin_Crucifix Held Close.mid
ambiguous_other,Castlevania,Nintendo DS,Castlevania Portrait of Ruin,Gaze Up At The Darkness,,game_midi/Castlevania_Nintendo DS_Castlevania Portrait of Ruin_Gaze Up At The Darkness.mid
ambiguous_other,Castlevania,Nintendo DS,Castlevania Portrait of Ruin,Iron Blue Intention,,game_midi/Castlevania_Nintendo DS_Castlevania Portrait of Ruin_Iron Blue Intention.mid
ambiguous_other,Castlevania,Nintendo DS,Castlevania Portrait of Ruin,The Gears Go Awry,,game_midi/Castlevania_Nintendo DS_Castlevania Portrait of Ruin_The Gears Go Awry.mid
ambiguous_other,Castlevania,Nintendo Entertainment System,Castlevania II Simons Quest,A Requiem,,game_midi/Castlevania_Nintendo Entertainment System_Castlevania II Simons Quest_A Requiem.mid
ambiguous_other,Castlevania,Nintendo Entertainment System,Castlevania II Simons Quest,Bloody Tears,,game_midi/Castlevania_Nintendo Entertainment System_Castlevania II Simons Quest_Bloody Tears.mid
ambiguous_other,Castlevania,Nintendo Entertainment System,Castlevania II Simons Quest,Dwelling of Doom,,game_midi/Castlevania_Nintendo Entertainment System_Castlevania II Simons Quest_Dwelling of Doom.mid
looping_gameplay_bgm,Castlevania,Nintendo Entertainment System,Castlevania II Simons Quest,Last Boss,oss,game_midi/Castlevania_Nintendo Entertainment System_Castlevania II Simons Quest_Last Boss.mid
ambiguous_other,Castlevania,Nintendo Entertainment System,Castlevania II Simons Quest,Message of Darkness,,game_midi/Castlevania_Nintendo Entertainment System_Castlevania II Simons Quest_Message of Darkness.mid
ambiguous_other,Castlevania,Nintendo Entertainment System,Castlevania II Simons Quest,Monster Dance,,game_midi/Castlevania_Nintendo Entertainment System_Castlevania II Simons Quest_Monster Dance.mid
ambiguous_other,Castlevania,Nintendo Entertainment System,Castlevania II Simons Quest,The Silence of Daylight,,game_midi/Castlevania_Nintendo Entertainment System_Castlevania II Simons Quest_The Silence of Daylight.mid
looping_gameplay_bgm,Castlevania,Nintendo Entertainment System,Castlevania II Simons Quest,Within These Castle Walls,castle,game_midi/Castlevania_Nintendo Entertainment System_Castlevania II Simons Quest_Within These Castle Walls.mid
ambiguous_other,Castlevania,Nintendo Entertainment System,Castlevania III Draculas Curse,Beginning,,game_midi/Castlevania_Nintendo Entertainment System_Castlevania III Draculas Curse_Beginning.mid
ambiguous_other,Castlevania,Nintendo Entertainment System,Castlevania III Draculas Curse,Clockwork,,game_midi/Castlevania_Nintendo Entertainment System_Castlevania III Draculas Curse_Clockwork.mid
ambiguous_other,Castlevania,Nintendo Entertainment System,Castlevania III Draculas Curse,Demon Seed,,game_midi/Castlevania_Nintendo Entertainment System_Castlevania III Draculas Curse_Demon Seed.mid
